STOP_ID, LONGITUDE, LATITUDE, OBJECTID
"3905",144.894727,-37.800256,14853
"5886",144.892976,-37.799549,11198
"5885",144.891246,-37.79886,11197
"5908",144.893134,-37.798786,11703
"3903",144.891522,-37.798766,14852
"6013",144.897241,-37.796939,13392
"5883",144.888484,-37.796567,11195
"2561",144.888265,-37.796265,9224
"5785",144.896698,-37.796056,18379
"5882",144.888746,-37.794949,11194
"6012",144.895427,-37.794798,13391
"5784",144.895456,-37.794583,18378
"3901",144.88902,-37.794485,14850
"9943",144.898397,-37.793788,13485
"10792",144.897627,-37.793729,373
"22468",144.89428,-37.793201,7711
"22476",144.894077,-37.793161,7715
"40722",144.889376,-37.792365,13592
"9944",144.892969,-37.792186,13486
"10791",144.892313,-37.792111,372
"5881",144.889315,-37.792103,11193
"5783",144.894811,-37.791705,18377
"23568",144.890105,-37.791459,8388
"9945",144.890493,-37.791394,13487
"6011",144.894835,-37.790868,13390
"10790",144.8895,-37.79079,371
"3900",144.887986,-37.790511,14849
"5782",144.900143,-37.790278,18376
"6010",144.900034,-37.790131,13389
"5880",144.885636,-37.789694,11192
"3899",144.885607,-37.78954,14847
"9942",144.890032,-37.788853,13484
"23569",144.883597,-37.788729,8389
"5879",144.882369,-37.788373,11190
"40708",144.901073,-37.78833,13588
"3898",144.882587,-37.788323,14846
"40695",144.901008,-37.788202,12341
"10789",144.890162,-37.787468,369
"5878",144.879372,-37.787157,11189
"3897",144.879714,-37.787136,14845
"11374",144.883403,-37.786788,1042
"40707",144.900608,-37.786708,12355
"40696",144.899751,-37.786504,12342
"6008",144.905022,-37.786426,13386
"5877",144.875703,-37.785631,11188
"3896",144.875942,-37.785608,14844
"40706",144.897518,-37.785545,12354
"3783",144.825134,-37.798613,12842
"18744",144.830788,-37.787804,5306
"20275",144.830776,-37.787813,6446
"18748",144.830319,-37.788309,5309
"18746",144.830191,-37.788388,5307
"47607",144.825489,-37.796565,17295
"2527",144.825383,-37.796707,9190
"18747",144.829931,-37.788356,5308
"2526",144.823623,-37.798603,9189
"22587",144.82924,-37.788316,8429
"22610",144.825367,-37.795301,8449
"3767",144.822467,-37.800465,12836
"22611",144.825159,-37.795432,8450
"3571",144.828471,-37.788194,10430
"1924",144.828067,-37.788042,6782
